,expected,predicted
21022,[0.27],[0.3553062]
21023,[0.02],[0.06494845]
21024,[0.05],[0.35304478]
21025,[0.56],[0.41320515]
21026,[0.],[0.03337185]
21027,[0.59],[0.38477665]
21028,[0.],[0.06876946]
21029,[0.63],[0.47809353]
21030,[0.],[0.06352931]
21031,[0.39],[0.24201982]
21032,[0.01],[0.09787269]
21033,[0.26],[0.2316324]
21034,[0.24],[0.13991027]
21035,[0.28],[0.3671408]
21036,[0.2],[0.12100905]
21037,[0.],[0.3308847]
21038,[0.21],[0.18910512]
21039,[0.],[0.01035056]
21040,[0.44],[0.39928377]
21041,[0.13],[0.28073293]
21042,[0.44],[0.3406231]
21043,[0.08],[0.18325636]
21044,[0.08],[0.32730845]
21045,[0.62],[0.45359427]
21046,[0.56],[0.55385077]
21047,[0.],[0.38328552]
21048,[0.],[0.23310266]
21049,[0.],[0.13861156]
21050,[0.45],[0.25306886]
21051,[0.],[0.4248203]
21052,[0.4],[0.21942042]
21053,[0.04],[0.24596547]
21054,[0.11],[0.12809299]
21055,[0.57],[0.44762433]
21056,[0.12],[0.11734895]
21057,[0.08],[0.06020736]
21058,[0.],[0.01025961]
21059,[0.39],[0.40552166]
21060,[0.28],[0.24666277]
21061,[0.4],[0.28313723]
21062,[0.08],[0.22473058]
21063,[0.68],[0.49627843]
21064,[0.14],[0.32705364]
21065,[0.45],[0.31087986]
21066,[0.1],[0.39129752]
21067,[0.05],[0.31089813]
21068,[0.],[0.44119734]
21069,[0.1],[0.30144727]
21070,[0.15],[0.19257359]
21071,[0.01],[0.09535534]
21072,[0.],[0.01522139]
21073,[0.],[0.06511549]
21074,[0.],[0.19317123]
21075,[0.31],[0.3650874]
21076,[0.55],[0.36572704]
21077,[0.],[0.17716883]
21078,[0.13],[0.30669257]
21079,[0.],[0.03254198]
21080,[0.52],[0.3616276]
21081,[0.49],[0.2517772]
21082,[0.37],[0.35036632]
21083,[0.],[0.13435274]
21084,[0.],[0.02979718]
21085,[0.07],[0.35351136]
21086,[0.66],[0.20244169]
21087,[0.],[0.11918583]
21088,[0.12],[0.26015875]
21089,[0.66],[0.3312246]
21090,[0.03],[0.26115805]
21091,[0.],[0.34002712]
21092,[0.45],[0.32352623]
21093,[0.46],[0.33796227]
21094,[0.34],[0.3291009]
21095,[0.],[0.07506486]
21096,[0.45],[0.36604986]
21097,[0.02],[0.22879353]
21098,[0.65],[0.30056703]
21099,[0.16],[0.15485166]
21100,[0.3],[0.2285852]
21101,[0.44],[0.38944057]
21102,[0.],[0.08497325]
21103,[0.36],[0.11965512]
21104,[0.14],[0.18470928]
21105,[0.32],[0.0830369]
21106,[0.44],[0.30214605]
21107,[0.46],[0.19913253]
21108,[0.27],[0.1769293]
21109,[0.08],[0.3964853]
21110,[0.47],[0.21816942]
21111,[0.28],[0.3390181]
21112,[0.31],[0.37492225]
21113,[0.],[0.12991883]
21114,[0.24],[0.048392]
21115,[0.],[0.34379447]
21116,[0.47],[0.40957114]
21117,[0.04],[0.0777327]
21118,[0.32],[0.32772794]
21119,[0.],[0.04140675]
21120,[0.56],[0.27485353]
21121,[0.59],[0.47799608]
21122,[0.55],[0.47126135]
21123,[0.36],[0.03588748]
21124,[0.58],[0.5116552]
21125,[0.45],[0.28376022]
21126,[0.],[0.25391304]
21127,[0.42],[0.34910277]
21128,[0.],[0.00309499]
21129,[0.38],[0.24634251]
21130,[0.],[0.02490619]
21131,[0.25],[0.20949435]
21132,[0.06],[0.2853789]
21133,[0.],[0.07350431]
21134,[0.41],[0.37636146]
21135,[0.52],[0.20959158]
21136,[0.34],[0.3702527]
21137,[0.15],[0.2151058]
21138,[0.37],[0.40963608]
21139,[0.48],[0.18049014]
21140,[0.02],[0.257884]
21141,[0.23],[0.33258334]
21142,[0.],[0.08361888]
21143,[0.36],[0.4425763]
21144,[0.48],[0.36302045]
21145,[0.],[0.05607027]
21146,[0.15],[0.1887641]
21147,[0.],[0.18353704]
21148,[0.48],[0.2413068]
21149,[0.22],[0.28282937]
21150,[0.],[0.06385917]
21151,[0.23],[0.25686803]
21152,[0.39],[0.30166414]
21153,[0.54],[0.37688854]
21154,[0.29],[0.21825887]
21155,[0.],[0.27024022]
21156,[0.],[0.02507848]
21157,[0.16],[0.2746324]
21158,[0.],[0.01374912]
21159,[0.3],[0.20474553]
21160,[0.38],[0.39979026]
21161,[0.36],[0.5270394]
21162,[0.47],[0.16513541]
21163,[0.26],[0.2910482]
21164,[0.],[0.04394976]
21165,[0.6],[0.19144513]
21166,[0.39],[0.33839086]
21167,[0.25],[0.05938373]
21168,[0.],[0.41405463]
21169,[0.11],[0.077832]
21170,[0.08],[0.23205742]
21171,[0.61],[0.47749642]
21172,[0.16],[0.21009983]
21173,[0.07],[0.23150955]
21174,[0.39],[0.33888298]
21175,[0.15],[0.07757355]
21176,[0.],[0.438481]
21177,[0.01],[0.35554013]
21178,[0.],[0.22813284]
21179,[0.45],[0.3353323]
21180,[0.],[0.20207332]
21181,[0.05],[0.02916033]
21182,[0.],[0.08939494]
21183,[0.64],[0.37111247]
21184,[0.44],[0.29721224]
21185,[0.08],[0.1946681]
21186,[0.43],[0.36280975]
21187,[0.52],[0.3948727]
21188,[0.19],[0.15956873]
21189,[0.37],[0.3333073]
21190,[0.43],[0.4506431]
21191,[0.37],[0.40762326]
21192,[0.],[0.16510731]
21193,[0.4],[0.2212052]
21194,[0.29],[0.23537838]
21195,[0.],[0.07361273]
21196,[0.35],[0.32424805]
21197,[0.],[0.02349703]
21198,[0.22],[0.35552722]
21199,[0.22],[0.03535339]
21200,[0.27],[0.17206345]
21201,[0.53],[0.49733323]
21202,[0.33],[0.17626993]
21203,[0.],[0.4045341]
21204,[0.58],[0.5143199]
21205,[0.63],[0.333711]
21206,[0.29],[0.29280508]
21207,[0.32],[0.41888788]
21208,[0.34],[0.36346626]
21209,[0.],[0.22505984]
21210,[0.],[0.02652854]
21211,[0.39],[0.26428992]
21212,[0.],[0.01444478]
21213,[0.32],[0.14240065]
21214,[0.27],[0.27770445]
21215,[0.33],[0.40203086]
21216,[0.28],[0.20446864]
21217,[0.6],[0.41557232]
21218,[0.07],[0.286906]
21219,[0.],[0.22277057]
21220,[0.],[0.19484156]
21221,[0.66],[0.5187422]
21222,[0.5],[0.3591949]
21223,[0.06],[0.29896194]
21224,[0.49],[0.35464802]
21225,[0.65],[0.30281147]
21226,[0.],[0.0244568]
21227,[0.45],[0.07227634]
21228,[0.08],[0.05624221]
21229,[0.02],[0.04897104]
21230,[0.64],[0.09602416]
21231,[0.],[0.09055895]
21232,[0.46],[0.3127392]
21233,[0.68],[0.44335383]
21234,[0.24],[0.20062579]
21235,[0.4],[0.35364956]
21236,[0.32],[0.32468978]
21237,[0.62],[0.23360497]
21238,[0.35],[0.25915778]
21239,[0.58],[0.23911302]
21240,[0.26],[0.05757095]
21241,[0.],[0.14456281]
21242,[0.],[0.19388416]
21243,[0.67],[0.43129304]
21244,[0.48],[0.32804358]
21245,[0.],[0.07335944]
21246,[0.54],[0.33712205]
21247,[0.],[0.22414453]
21248,[0.05],[0.13498995]
21249,[0.],[0.15088741]
21250,[0.19],[0.31937152]
21251,[0.],[0.15476088]
21252,[0.],[0.00363619]
21253,[0.],[0.30821872]
21254,[0.13],[0.15225843]
21255,[0.],[0.1772824]
21256,[0.],[0.04856987]
21257,[0.],[0.01919352]
21258,[0.],[0.04514322]
21259,[0.],[0.3129629]
21260,[0.34],[0.36955002]
21261,[0.46],[0.28539026]
21262,[0.39],[0.38651106]
21263,[0.44],[0.12238008]
21264,[0.24],[0.3296748]
21265,[0.36],[0.01364774]
21266,[0.62],[0.3677656]
21267,[0.03],[0.06937342]
21268,[0.],[0.30255848]
21269,[0.35],[0.34885842]
21270,[0.74],[0.524848]
21271,[0.21],[0.16056436]
21272,[0.43],[0.35402587]
21273,[0.],[0.10333323]
21274,[0.42],[0.06204913]
21275,[0.63],[0.35096467]
21276,[0.02],[0.09265987]
21277,[0.],[0.36720604]
21278,[0.27],[0.23800497]
21279,[0.],[0.03337792]
21280,[0.19],[0.3681256]
21281,[0.23],[0.35029534]
21282,[0.],[0.02146657]
21283,[0.26],[0.391317]
21284,[0.44],[0.39389288]
21285,[0.33],[0.31877896]
21286,[0.2],[0.31533393]
21287,[0.],[0.29005563]
21288,[0.1],[0.29090235]
21289,[0.54],[0.3732842]
21290,[0.],[0.21857367]
21291,[0.35],[0.353324]
21292,[0.05],[0.06006927]
21293,[0.01],[0.06828924]
21294,[0.],[0.24649054]
21295,[0.26],[0.27606076]
21296,[0.],[0.23318979]
21297,[0.73],[0.5358807]
21298,[0.],[0.00931583]
21299,[0.49],[0.39225155]
21300,[0.08],[0.2016568]
21301,[0.],[0.1076166]
21302,[0.1],[0.24571107]
21303,[0.37],[0.41801596]
21304,[0.],[0.13968168]
21305,[0.25],[0.302411]
21306,[0.7],[0.5001184]
21307,[0.22],[0.23310888]
21308,[0.],[0.02121175]
21309,[0.55],[0.29885414]
21310,[0.],[0.0773689]
21311,[0.36],[0.35341582]
21312,[0.],[0.36043498]
21313,[0.56],[0.4522373]
21314,[0.11],[0.21136054]
21315,[0.],[0.35676143]
21316,[0.07],[0.11459663]
21317,[0.],[0.07636821]
21318,[0.21],[0.41131783]
21319,[0.57],[0.19223182]
21320,[0.37],[0.25083333]
21321,[0.43],[0.3475801]
21322,[0.39],[0.37934026]
21323,[0.39],[0.33803472]
21324,[0.21],[0.46495438]
21325,[0.42],[0.40568972]
21326,[0.4],[0.0592305]
21327,[0.],[0.11718027]
21328,[0.46],[0.17535748]
21329,[0.27],[0.20285016]
21330,[0.],[0.01432359]
21331,[0.64],[0.39611724]
21332,[0.46],[0.14009656]
21333,[0.24],[0.22262938]
21334,[0.04],[0.17824641]
21335,[0.71],[0.39304104]
21336,[0.],[0.06671714]
21337,[0.27],[0.2892826]
21338,[0.19],[0.5032302]
21339,[0.51],[0.32335424]
21340,[0.],[0.12133597]
21341,[0.41],[0.2587031]
21342,[0.23],[0.3102741]
21343,[0.22],[0.36363557]
21344,[0.],[0.16847311]
21345,[0.36],[0.51007235]
21346,[0.],[0.04758975]
21347,[0.],[0.00217853]
21348,[0.11],[0.09771801]
21349,[0.06],[0.2671765]
21350,[0.],[0.17410678]
21351,[0.58],[0.3513018]
21352,[0.27],[0.1812849]
21353,[0.01],[0.37152162]
21354,[0.5],[0.32103795]
21355,[0.27],[0.30033693]
21356,[0.],[0.23479141]
21357,[0.66],[0.2282657]
21358,[0.13],[0.3335659]
21359,[0.54],[0.33906364]
21360,[0.68],[0.38158685]
21361,[0.],[0.17944968]
21362,[0.33],[0.29661426]
21363,[0.22],[0.35039836]
21364,[0.09],[0.2369261]
21365,[0.1],[0.16289112]
21366,[0.27],[0.20687214]
21367,[0.],[0.01828434]
21368,[0.34],[0.31436953]
21369,[0.32],[0.19840309]
21370,[0.47],[0.42527598]
21371,[0.24],[0.34583834]
21372,[0.24],[0.16431224]
21373,[0.38],[0.3585608]
21374,[0.25],[0.48561737]
21375,[0.49],[0.4280077]
21376,[0.13],[0.09640849]
21377,[0.2],[0.38868043]
21378,[0.68],[0.42464826]
21379,[0.78],[0.44522914]
21380,[0.23],[0.09353217]
21381,[0.18],[0.3313804]
21382,[0.74],[0.47215658]
21383,[0.54],[0.30414832]
21384,[0.07],[0.18767433]
21385,[0.64],[0.4518993]
21386,[0.3],[0.32152155]
21387,[0.],[0.02293165]
21388,[0.5],[0.32881507]
21389,[0.75],[0.5256405]
21390,[0.33],[0.40216315]
21391,[0.12],[0.09928086]
21392,[0.55],[0.37901884]
21393,[0.3],[0.2631992]
21394,[0.7],[0.44550368]
21395,[0.66],[0.47799596]
21396,[0.06],[0.12482501]
21397,[0.29],[0.28562093]
21398,[0.],[0.06916779]
21399,[0.49],[0.31518358]
21400,[0.02],[0.21326849]
21401,[0.01],[0.01680505]
21402,[0.],[0.21624742]
21403,[0.44],[0.3709514]
21404,[0.],[0.01324864]
21405,[0.3],[0.23240413]
21406,[0.16],[0.24173759]
21407,[0.],[0.05785981]
21408,[0.],[0.08458867]
21409,[0.04],[0.02008637]
21410,[0.],[0.12721694]
21411,[0.32],[0.34367055]
21412,[0.78],[0.36174208]
21413,[0.],[0.01259046]
21414,[0.57],[0.37104595]
21415,[0.52],[0.32840562]
21416,[0.4],[0.27916378]
21417,[0.],[0.03734547]
21418,[0.01],[0.10562135]
21419,[0.17],[0.1796424]
21420,[0.23],[0.31171757]
21421,[0.38],[0.15054917]
21422,[0.17],[0.24583124]
21423,[0.14],[0.04412012]
21424,[0.51],[0.3733936]
21425,[0.42],[0.09193259]
21426,[0.23],[0.23454458]
21427,[0.52],[0.31940815]
21428,[0.41],[0.39367437]
21429,[0.63],[0.43585393]
21430,[0.],[0.09982289]
21431,[0.53],[0.3244438]
21432,[0.35],[0.3783438]
21433,[0.78],[0.44938558]
21434,[0.31],[0.32215053]
21435,[0.],[0.33188105]
21436,[0.],[0.15925162]
21437,[0.41],[0.3379433]
21438,[0.39],[0.31341487]
21439,[0.],[0.10971812]
21440,[0.75],[0.40520364]
21441,[0.3],[0.23120123]
21442,[0.17],[0.19395448]
21443,[0.4],[0.45751765]
21444,[0.33],[0.19702858]
21445,[0.7],[0.38707474]
21446,[0.59],[0.44437584]
21447,[0.39],[0.19097298]
21448,[0.37],[0.16105144]
21449,[0.],[0.01906836]
21450,[0.24],[0.23737685]
21451,[0.21],[0.1866523]
21452,[0.33],[0.33187878]
21453,[0.36],[0.24204482]
21454,[0.53],[0.49930835]
21455,[0.61],[0.32922673]
21456,[0.4],[0.52666724]
21457,[0.4],[0.12754096]
21458,[0.04],[0.12594998]
21459,[0.45],[0.37393177]
21460,[0.15],[0.19933566]
21461,[0.38],[0.32373738]
21462,[0.18],[0.26648098]
21463,[0.],[0.44600794]
21464,[0.01],[0.49742565]
21465,[0.16],[0.09348768]
21466,[0.49],[0.39134368]
21467,[0.36],[0.32314953]
21468,[0.47],[0.34114262]
21469,[0.56],[0.48406744]
21470,[0.48],[0.50749314]
21471,[0.19],[0.2586001]
21472,[0.66],[0.4163934]
21473,[0.33],[0.32009453]
21474,[0.43],[0.35172614]
21475,[0.26],[0.04139812]
21476,[0.67],[0.41410598]
21477,[0.54],[0.44782507]
21478,[0.28],[0.23619282]
21479,[0.19],[0.39862347]
21480,[0.28],[0.30491033]
21481,[0.27],[0.26484042]
21482,[0.6],[0.3686987]
21483,[0.],[0.02290277]
21484,[0.31],[0.22216953]
21485,[0.43],[0.17219645]
21486,[0.25],[0.22090162]
21487,[0.27],[0.29099807]
21488,[0.37],[0.21023192]
21489,[0.47],[0.32495993]
21490,[0.02],[0.15438963]
21491,[0.39],[0.43403268]
21492,[0.],[0.45062342]
21493,[0.3],[0.3430788]
21494,[0.24],[0.43693924]
21495,[0.11],[0.35957158]
21496,[0.48],[0.06919483]
21497,[0.24],[0.07785083]
21498,[0.44],[0.44294453]
21499,[0.],[0.02391572]
21500,[0.35],[0.33220467]
21501,[0.59],[0.2631625]
21502,[0.15],[0.11749156]
21503,[0.48],[0.47232652]
21504,[0.31],[0.25039327]
21505,[0.37],[0.29778934]
21506,[0.],[0.32854325]
21507,[0.11],[0.31773755]
21508,[0.06],[0.16325697]
21509,[0.],[0.04769887]
21510,[0.53],[0.45084625]
21511,[0.],[0.01149698]
21512,[0.32],[0.4268585]
21513,[0.],[0.05621407]
21514,[0.47],[0.2923113]
21515,[0.],[0.08289377]
21516,[0.],[0.00406431]
21517,[0.],[0.19304353]
21518,[0.],[0.0155587]
21519,[0.47],[0.34316057]
21520,[0.19],[0.0927491]
21521,[0.3],[0.3444748]
21522,[0.],[0.02174003]
21523,[0.29],[0.193493]
21524,[0.01],[0.3152373]
21525,[0.01],[0.26011837]
21526,[0.],[0.06331168]
21527,[0.39],[0.37351945]
21528,[0.02],[0.01563703]
21529,[0.4],[0.4321226]
21530,[0.13],[0.09509186]
21531,[0.31],[0.26904398]
21532,[0.31],[0.3735853]
21533,[0.01],[0.37982854]
21534,[0.53],[0.29819295]
21535,[0.1],[0.14902571]
21536,[0.17],[0.24680723]
21537,[0.06],[0.28070727]
21538,[0.22],[0.3575748]
21539,[0.58],[0.21275519]
21540,[0.36],[0.28236318]
21541,[0.43],[0.4101626]
21542,[0.43],[0.23060639]
21543,[0.37],[0.35725942]
21544,[0.],[0.01950555]
21545,[0.36],[0.36434063]
21546,[0.59],[0.22591165]
21547,[0.38],[0.3305297]
21548,[0.17],[0.38664988]
21549,[0.52],[0.50073713]
21550,[0.],[0.35136673]
21551,[0.26],[0.3265246]
21552,[0.15],[0.2262314]
21553,[0.],[0.22564681]
21554,[0.],[0.47640854]
21555,[0.23],[0.23477176]
21556,[0.25],[0.22556439]
21557,[0.31],[0.33938092]
21558,[0.05],[0.31000093]
21559,[0.],[0.0137735]
21560,[0.],[0.1653491]
21561,[0.59],[0.19866239]
21562,[0.49],[0.23969561]
21563,[0.],[0.01622515]
21564,[0.],[0.02325916]
21565,[0.43],[0.36521754]
21566,[0.38],[0.36855558]
21567,[0.42],[0.43674237]
21568,[0.08],[0.1794947]
21569,[0.66],[0.33983815]
21570,[0.],[0.01324357]
21571,[0.],[0.05774972]
21572,[0.05],[0.21725972]
21573,[0.48],[0.47602636]
21574,[0.15],[0.35070178]
21575,[0.56],[0.3513916]
21576,[0.5],[0.3861297]
21577,[0.59],[0.47203404]
21578,[0.],[0.04821705]
21579,[0.31],[0.20324053]
21580,[0.55],[0.16698961]
21581,[0.27],[0.05652905]
21582,[0.47],[0.4029879]
21583,[0.],[0.06185725]
21584,[0.09],[0.17350598]
21585,[0.64],[0.5588106]
21586,[0.48],[0.2622343]
21587,[0.69],[0.44306153]
21588,[0.47],[0.3312288]
21589,[0.48],[0.3402672]
21590,[0.],[0.22390006]
21591,[0.34],[0.35406366]
21592,[0.16],[0.26738578]
21593,[0.],[0.18917342]
21594,[0.25],[0.4075644]
21595,[0.61],[0.47104257]
21596,[0.53],[0.34258124]
21597,[0.21],[0.28014693]
21598,[0.27],[0.35251775]
21599,[0.33],[0.30788097]
21600,[0.23],[0.25873768]
21601,[0.],[0.02444639]
21602,[0.47],[0.448946]
21603,[0.],[0.18268807]
21604,[0.35],[0.34326625]
21605,[0.27],[0.27712432]
21606,[0.24],[0.32408503]
21607,[0.09],[0.24490446]
21608,[0.66],[0.29637226]
21609,[0.],[0.16625316]
21610,[0.],[0.04832563]
21611,[0.53],[0.34434593]
21612,[0.16],[0.14083943]
21613,[0.5],[0.4497151]
21614,[0.27],[0.28079545]
21615,[0.57],[0.40963727]
21616,[0.3],[0.30122548]
21617,[0.4],[0.24955478]
21618,[0.57],[0.41008374]
21619,[0.],[0.08497393]
21620,[0.5],[0.37201557]
21621,[0.09],[0.23595062]
21622,[0.25],[0.11835548]
21623,[0.],[0.48570737]
21624,[0.14],[0.08518861]
21625,[0.49],[0.3752204]
21626,[0.],[0.12905341]
21627,[0.],[0.03885005]
21628,[0.65],[0.38831404]
21629,[0.34],[0.34289235]
21630,[0.37],[0.2825763]
21631,[0.],[0.01684292]
21632,[0.],[0.12171527]
21633,[0.22],[0.40649343]
21634,[0.55],[0.39550298]
21635,[0.],[0.049807]
21636,[0.09],[0.2031416]
21637,[0.2],[0.33394232]
21638,[0.],[0.07782096]
21639,[0.],[0.45880345]
21640,[0.],[0.12043212]
21641,[0.15],[0.34757364]
21642,[0.],[0.02121573]
21643,[0.04],[0.37596846]
21644,[0.],[0.22436297]
21645,[0.6],[0.4596238]
21646,[0.17],[0.28194275]
21647,[0.56],[0.17019457]
21648,[0.39],[0.36699688]
21649,[0.07],[0.2926743]
21650,[0.39],[0.36339366]
21651,[0.07],[0.14649227]
21652,[0.32],[0.45349082]
21653,[0.],[0.16220224]
21654,[0.3],[0.3745996]
21655,[0.34],[0.24390332]
21656,[0.41],[0.3751139]
21657,[0.27],[0.34048247]
21658,[0.],[0.02702375]
21659,[0.44],[0.43591335]
21660,[0.23],[0.22692004]
21661,[0.26],[0.33866367]
21662,[0.14],[0.1267714]
21663,[0.34],[0.3519913]
21664,[0.51],[0.265738]
21665,[0.56],[0.41339716]
21666,[0.26],[0.27962366]
21667,[0.01],[0.05540401]
21668,[0.],[0.0162646]
21669,[0.54],[0.25895128]
21670,[0.46],[0.39511374]
21671,[0.54],[0.36477223]
21672,[0.],[0.01537142]
21673,[0.01],[0.06600434]
21674,[0.2],[0.17187151]
21675,[0.24],[0.2615974]
21676,[0.3],[0.304131]
21677,[0.57],[0.39042252]
21678,[0.74],[0.50769365]
21679,[0.35],[0.2788023]
21680,[0.],[0.17526588]
21681,[0.],[0.00595964]
21682,[0.],[0.03270601]
21683,[0.39],[0.3004124]
21684,[0.6],[0.45381483]
21685,[0.],[0.18627189]
21686,[0.32],[0.27097523]
21687,[0.02],[0.26675346]
21688,[0.41],[0.46749666]
21689,[0.05],[0.31185123]
21690,[0.2],[0.29274702]
21691,[0.01],[0.03768137]
21692,[0.32],[0.22408739]
21693,[0.],[0.33826685]
21694,[0.],[0.24625726]
21695,[0.],[0.12944661]
21696,[0.09],[0.0889431]
21697,[0.43],[0.37937066]
21698,[0.33],[0.33765405]
21699,[0.07],[0.18649712]
21700,[0.55],[0.37148288]
21701,[0.35],[0.37428138]
21702,[0.33],[0.29880494]
21703,[0.21],[0.36435014]
21704,[0.],[0.06501795]
21705,[0.],[0.00969814]
21706,[0.43],[0.25066224]
21707,[0.49],[0.36554787]
21708,[0.28],[0.3716065]
21709,[0.],[0.3416195]
21710,[0.41],[0.3111508]
21711,[0.02],[0.3624447]
21712,[0.19],[0.24796927]
21713,[0.46],[0.3557723]
21714,[0.],[0.15607022]
21715,[0.33],[0.24681745]
21716,[0.39],[0.3146175]
21717,[0.],[0.03429648]
21718,[0.35],[0.27720028]
21719,[0.13],[0.08688117]
21720,[0.54],[0.5415466]
21721,[0.37],[0.3351324]
21722,[0.27],[0.2768575]
21723,[0.34],[0.44374287]
21724,[0.],[0.01313886]
21725,[0.71],[0.51570964]
21726,[0.28],[0.4239254]
21727,[0.34],[0.09494548]
21728,[0.],[0.386774]
21729,[0.25],[0.14004579]
21730,[0.07],[0.50203824]
21731,[0.02],[0.00967671]
21732,[0.19],[0.24525715]
21733,[0.],[0.05331777]
21734,[0.27],[0.4693199]
21735,[0.21],[0.23821542]
21736,[0.],[0.07080919]
21737,[0.14],[0.27579567]
21738,[0.49],[0.33735797]
21739,[0.17],[0.20832331]
21740,[0.],[0.2584721]
21741,[0.35],[0.21296114]
21742,[0.19],[0.28778586]
21743,[0.],[0.02629349]
21744,[0.75],[0.4515477]
21745,[0.01],[0.14166479]
21746,[0.57],[0.41937754]
21747,[0.4],[0.38786155]
21748,[0.39],[0.18810382]
21749,[0.26],[0.32826114]
21750,[0.28],[0.3837816]
21751,[0.59],[0.23057072]
21752,[0.33],[0.3717782]
21753,[0.34],[0.27088624]
21754,[0.],[0.0440549]
21755,[0.3],[0.36999583]
21756,[0.26],[0.0629308]
21757,[0.11],[0.2537722]
21758,[0.77],[0.34845617]
21759,[0.36],[0.45955035]
21760,[0.38],[0.40223333]
21761,[0.44],[0.4075083]
21762,[0.73],[0.5246936]
21763,[0.45],[0.3294699]
21764,[0.],[0.09491769]
21765,[0.],[0.2765005]
21766,[0.51],[0.33856985]
21767,[0.],[0.03706881]
21768,[0.27],[0.22798531]
21769,[0.42],[0.35620624]
21770,[0.11],[0.2289754]
21771,[0.37],[0.3840393]
21772,[0.07],[0.10971221]
21773,[0.],[0.08596345]
21774,[0.16],[0.19993214]
21775,[0.33],[0.2208926]
21776,[0.],[0.02574104]
21777,[0.36],[0.21277882]
21778,[0.05],[0.27882773]
21779,[0.25],[0.13631347]
21780,[0.07],[0.11665829]
21781,[0.15],[0.18764484]
21782,[0.45],[0.39733273]
21783,[0.],[0.0806175]
21784,[0.17],[0.17668647]
21785,[0.01],[0.09249519]
21786,[0.02],[0.14663607]
21787,[0.34],[0.32070425]
21788,[0.],[0.05771749]
21789,[0.],[0.13321193]
21790,[0.18],[0.19724545]
21791,[0.],[0.14229581]
21792,[0.],[0.1485577]
21793,[0.38],[0.31423837]
21794,[0.],[0.00578113]
21795,[0.17],[0.23289184]
21796,[0.47],[0.4043021]
21797,[0.05],[0.33879662]
21798,[0.25],[0.30876583]
21799,[0.],[0.05852208]
21800,[0.03],[0.0314044]
21801,[0.39],[0.16081928]
21802,[0.37],[0.3616115]
21803,[0.],[0.05970814]
21804,[0.52],[0.5015948]
21805,[0.],[0.30632272]
21806,[0.25],[0.0802588]
21807,[0.58],[0.42135993]
21808,[0.03],[0.30521518]
21809,[0.41],[0.11250867]
21810,[0.1],[0.12698293]
21811,[0.14],[0.20017996]
21812,[0.04],[0.27094233]
21813,[0.26],[0.14717644]
21814,[0.],[0.44762313]
21815,[0.15],[0.15849096]
21816,[0.64],[0.33644632]
21817,[0.],[0.4203524]
21818,[0.],[0.05262994]
21819,[0.46],[0.3729939]
21820,[0.24],[0.21070783]
21821,[0.38],[0.244177]
21822,[0.01],[0.17714071]
21823,[0.3],[0.4067473]
21824,[0.],[0.14594848]
21825,[0.31],[0.3207244]
21826,[0.57],[0.39292443]
21827,[0.3],[0.4462392]
21828,[0.],[0.03225018]
21829,[0.09],[0.17393151]
21830,[0.58],[0.08255105]
21831,[0.38],[0.33362126]
21832,[0.],[0.22805703]
21833,[0.51],[0.35377482]
21834,[0.],[0.05912543]
21835,[0.67],[0.34427494]
21836,[0.],[0.240527]
21837,[0.53],[0.38869786]
21838,[0.],[0.21303655]
21839,[0.],[0.039345]
21840,[0.72],[0.42671195]
21841,[0.4],[0.13517922]
21842,[0.76],[0.44418982]
21843,[0.19],[0.21327946]
21844,[0.],[0.00570355]
21845,[0.02],[0.01476485]
21846,[0.39],[0.13544922]
21847,[0.14],[0.3090278]
21848,[0.24],[0.25037187]
21849,[0.65],[0.32518452]
21850,[0.42],[0.29851577]
21851,[0.23],[0.14289933]
21852,[0.],[0.02530117]
21853,[0.09],[0.2667656]
21854,[0.],[0.01565269]
21855,[0.66],[0.46130502]
21856,[0.13],[0.24069385]
21857,[0.81],[0.5130546]
21858,[0.01],[0.2800301]
21859,[0.4],[0.36337233]
21860,[0.18],[0.16276768]
21861,[0.],[0.47148064]
21862,[0.34],[0.29809085]
21863,[0.28],[0.31776434]
21864,[0.49],[0.23179486]
21865,[0.],[0.42107356]
21866,[0.61],[0.4810651]
21867,[0.6],[0.3686645]
21868,[0.61],[0.5589994]
21869,[0.03],[0.22531824]
21870,[0.29],[0.31451717]
21871,[0.1],[0.28885594]
21872,[0.65],[0.49932843]
21873,[0.],[0.03567271]
21874,[0.55],[0.44208166]
21875,[0.04],[0.38476062]
21876,[0.2],[0.2917568]
21877,[0.68],[0.41879168]
21878,[0.41],[0.42527804]
21879,[0.18],[0.23176362]
21880,[0.],[0.21591158]
21881,[0.32],[0.35695353]
21882,[0.57],[0.45938876]
21883,[0.41],[0.13627392]
21884,[0.25],[0.2724859]
21885,[0.05],[0.20043567]
21886,[0.01],[0.01065584]
21887,[0.5],[0.45868573]
21888,[0.],[0.01863124]
21889,[0.45],[0.33411786]
21890,[0.],[0.42352924]
21891,[0.],[0.2581054]
21892,[0.24],[0.27078688]
21893,[0.35],[0.4464641]
21894,[0.59],[0.33848533]
21895,[0.09],[0.29876825]
21896,[0.],[0.02457435]
21897,[0.52],[0.28471687]
21898,[0.06],[0.26811385]
21899,[0.26],[0.3257093]
21900,[0.28],[0.35265565]
21901,[0.],[0.2827287]
21902,[0.46],[0.42419237]
21903,[0.],[0.01399774]
21904,[0.],[0.01395885]
21905,[0.],[0.17063642]
21906,[0.],[0.01860047]
21907,[0.],[0.21379294]
21908,[0.],[0.00387163]
21909,[0.19],[0.23713496]
21910,[0.4],[0.2994752]
